"YearMonth","StockPack","Count","P.lst.number","Main.Transport.No","Warehouse","Transport.Mode","Carrier","Destination.City","P.lst.Destination.Zip.Code","Destination.Country","Load.Closed.Date","Expected.Time.of.Arrival","POD_ATA","Leadtime..avg.","POD_ATA.Exists","On.Time.Delivery..OTD.","Arrived.at.Harbour.Airport..ATA.","Actual.Delivery.Date..POD."
"NA - NA","Z108291",1,"Z108291","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108291",1,"Z108291","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108294",1,"Z108294","6673194616","12","Air","Sandvik CSRT","MOUNT ISA QLD","4825","Australia","2023-01-20","2023-02-03","2023-02-02","13","Yes","No","2023-02-02","2023-02-02"
"NA - NA","Z108294",1,"Z108294","6673194616","12","Air","Sandvik CSRT","MOUNT ISA QLD","4825","Australia","2023-01-20","2023-02-03","2023-02-02","13","Yes","No","2023-02-02","2023-02-02"
"NA - NA","Z108298",1,"Z108298","6313675347","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-23","2023-04-11","2023-03-27","63","Yes","No","2023-03-27","2023-03-27"
"NA - NA","Z108298",1,"Z108298","6313675347","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-23","2023-04-11","2023-03-27","63","Yes","No","2023-03-27","2023-03-27"
"NA - NA","Z108308",9,"Z108308","6673197122","38","Land","Sandvik CSRT","VAL D'OR QC","J9P 0K1","Canada","2023-01-24","2023-01-26","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108308",9,"Z108308","6673197122","38","Land","Sandvik CSRT","VAL D'OR QC","J9P 0K1","Canada","2023-01-24","2023-01-26","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108321",7,"Z108321","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108321",7,"Z108321","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108331",3,"Z108331","6673192867","38","Land","Sandvik CSRT","CINCINNATI OH","45241","United States","2023-01-19","2023-01-21","2023-01-23","4","Yes","No","2023-01-23","2023-01-23"
"NA - NA","Z108331",3,"Z108331","6673192867","38","Land","Sandvik CSRT","CINCINNATI OH","45241","United States","2023-01-19","2023-01-21","2023-01-23","4","Yes","No","2023-01-23","2023-01-23"
"NA - NA","Z108340",1,"Z108340","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108340",1,"Z108340","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108349",2,"Z108349","6313565662","12","Sea","Sandvik CSRT","TARKWA","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108349",2,"Z108349","6313565662","12","Sea","Sandvik CSRT","TARKWA","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108352",2,"Z108352","6313675347","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-23","2023-04-11","2023-03-27","63","Yes","No","2023-03-27","2023-03-27"
"NA - NA","Z108352",2,"Z108352","6313675347","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-23","2023-04-11","2023-03-27","63","Yes","No","2023-03-27","2023-03-27"
"NA - NA","Z108362",2,"Z108362","6313675347","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-23","2023-04-01","2023-04-03","70","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z108362",2,"Z108362","6313675347","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-23","2023-04-01","2023-04-03","70","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z108365",1,"Z108365","307049837","37","Land","TNT NetherLands","PETKULA","99670","FinLand","2023-01-20","2023-01-27","2023-01-25","5","Yes","Yes","-","2023-01-25"
"NA - NA","Z108371",1,"Z108371","307051359","37","Land","TNT NetherLands","KILKENNY","B62 8QZ","IreLand","2023-01-20","2023-01-25","2023-01-26","6","Yes","No","-","2023-01-26"
"NA - NA","Z108377",4,"Z108377","6313565662","12","Sea","Sandvik CSRT","TARKWA","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108377",4,"Z108377","6313565662","12","Sea","Sandvik CSRT","TARKWA","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108385",2,"Z108385","6673194616","12","Air","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-20","2023-01-30","2023-02-01","12","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108385",2,"Z108385","6673194616","12","Air","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-20","2023-01-30","2023-02-01","12","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108388",1,"Z108388","307053023","37","Land","TNT NetherLands","SESVETE KRALJ.","10361","Croatia","2023-01-20","-","2023-01-26","6","Yes","-","-","2023-01-26"
"NA - NA","Z108398",2,"Z108398","6673193014","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-01-20","2023-01-24","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z108398",2,"Z108398","6673193014","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-01-20","2023-01-24","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z108401",1,"Z108401","6673194616","12","Air","Sandvik CSRT","TIMIKA","99920","Indonesia","2023-01-20","2023-01-30","2023-02-02","13","Yes","No","2023-02-02","2023-02-02"
"NA - NA","Z108401",1,"Z108401","6673194616","12","Air","Sandvik CSRT","TIMIKA","99920","Indonesia","2023-01-20","2023-01-30","2023-02-02","13","Yes","No","2023-02-02","2023-02-02"
"NA - NA","Z108405",1,"Z108405","6313675347","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-23","2023-04-01","2023-04-03","70","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z108405",1,"Z108405","6313675347","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-23","2023-04-01","2023-04-03","70","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z108408",4,"Z108408","6673194616","12","Air","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-20","2023-01-30","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z108408",4,"Z108408","6673194616","12","Air","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-20","2023-01-30","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z108409",10,"Z108409","6673197122","38","Land","Sandvik CSRT","VAL D'OR QC","J9P 0K1","Canada","2023-01-24","2023-01-26","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108409",10,"Z108409","6673197122","38","Land","Sandvik CSRT","VAL D'OR QC","J9P 0K1","Canada","2023-01-24","2023-01-26","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108410",2,"Z108410","6673194616","12","Air","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-20","2023-02-02","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108410",2,"Z108410","6673194616","12","Air","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-20","2023-02-02","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108412",1,"Z108412","6673194616","12","Air","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-20","2023-02-03","2023-01-31","11","Yes","No","2023-01-31","2023-01-31"
"NA - NA","Z108412",1,"Z108412","6673194616","12","Air","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-20","2023-02-03","2023-01-31","11","Yes","No","2023-01-31","2023-01-31"
"NA - NA","Z108413",3,"Z108413","6673194616","12","Air","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-20","2023-01-30","2023-02-01","12","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108413",3,"Z108413","6673194616","12","Air","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-20","2023-01-30","2023-02-01","12","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108415",1,"Z108415","6673194616","12","Air","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-20","2023-01-30","2023-02-01","12","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108415",1,"Z108415","6673194616","12","Air","Sandvik CSRT","TIMIKA","99968","Indonesia","2023-01-20","2023-01-30","2023-02-01","12","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108417",1,"Z108417","6673194616","12","Air","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-20","2023-01-30","2023-02-01","12","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108417",1,"Z108417","6673194616","12","Air","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-01-20","2023-01-30","2023-02-01","12","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108422",1,"Z108422","6673197106","38","Land","Sandvik CSRT","SOUTH PORCUPINE ON","P0N 1H0","Canada","2023-01-24","2023-01-27","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z108422",1,"Z108422","6673197106","38","Land","Sandvik CSRT","SOUTH PORCUPINE ON","P0N 1H0","Canada","2023-01-24","2023-01-27","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z108423",3,"Z108423","6673202054","38","Land","Sandvik CSRT","EL PASO TX","79936","United States","2023-01-23","2023-01-28","2023-02-01","8","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108423",3,"Z108423","6673202054","38","Land","Sandvik CSRT","EL PASO TX","79936","United States","2023-01-23","2023-01-28","2023-02-01","8","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108427",3,"Z108427","6673202054","38","Land","Sandvik CSRT","EL PASO TX","79936","United States","2023-01-23","2023-01-28","2023-02-01","8","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108427",3,"Z108427","6673202054","38","Land","Sandvik CSRT","EL PASO TX","79936","United States","2023-01-23","2023-01-28","2023-02-01","8","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108442",9,"Z108442","6673202054","38","Land","Sandvik CSRT","EL PASO TX","79936","United States","2023-01-23","2023-01-28","2023-02-01","8","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108442",9,"Z108442","6673202054","38","Land","Sandvik CSRT","EL PASO TX","79936","United States","2023-01-23","2023-01-28","2023-02-01","8","Yes","No","2023-02-01","2023-02-01"
"NA - NA","Z108459",1,"Z108459","6673197288","38","Land","Sandvik CSRT","MEDLEY FL","33178","United States","2023-01-20","2023-01-23","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108459",1,"Z108459","6673197288","38","Land","Sandvik CSRT","MEDLEY FL","33178","United States","2023-01-20","2023-01-23","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108462",4,"Z108462","6673197270","38","Land","Sandvik CSRT","MIAMI FL","33178","United States","2023-01-20","2023-01-23","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108462",4,"Z108462","6673197270","38","Land","Sandvik CSRT","MIAMI FL","33178","United States","2023-01-20","2023-01-23","2023-01-24","4","Yes","No","2023-01-24","2023-01-24"
"NA - NA","Z108472",1,"Z108472","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108472",1,"Z108472","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108476",2,"Z108476","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108476",2,"Z108476","6313565662","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-01-21","2023-02-25","2023-03-11","49","Yes","No","2023-03-11","2023-03-11"
"NA - NA","Z108482",1,"Z108482","6313672179","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-23","2023-03-17","2023-03-29","65","Yes","No","2023-03-29","2023-03-29"
"NA - NA","Z108482",1,"Z108482","6313672179","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-01-23","2023-03-17","2023-03-29","65","Yes","No","2023-03-29","2023-03-29"
"NA - NA","Z108556",3,"Z108556","2624712864","60","Land","Toll Road","COBAR NSW","2835","Australia","2023-01-20","-","2023-01-27","7","Yes","-","-","2023-01-27"
"NA - NA","Z108562",2,"Z108562","2624712840","60","Land","Toll Road","SOMERSET TAS","7322","Australia","2023-01-20","-","2023-02-01","12","Yes","-","-","2023-02-01"
"NA - NA","Z108564",5,"Z108564","2624712833","60","Land","Toll Road","LAKE COWAL NSW","2671","Australia","2023-01-20","-","2023-01-25","5","Yes","-","-","2023-01-25"
"NA - NA","Z108613",1,"Z108613","2624712925","60","Land","Toll Road","BOHLE QLD","4818","Australia","2023-01-20","-","2023-01-24","4","Yes","-","-","2023-01-24"
"NA - NA","Z108615",1,"Z108615","2624712918","60","Land","Toll Road","MOUNT ISA QLD","4825","Australia","2023-01-20","-","2023-01-27","7","Yes","-","-","2023-01-27"
"NA - NA","Z108618",5,"Z108618","2624712901","60","Land","Toll Road","MOUNT ISA QLD","4825","Australia","2023-01-20","-","2023-01-27","7","Yes","-","-","2023-01-27"
"NA - NA","Z108624",1,"Z108624","2624712895","60","Land","Toll Road","STAPYLTON QLD","4207","Australia","2023-01-20","-","2023-02-06","17","Yes","-","-","2023-02-06"
"NA - NA","Z108652",3,"Z108652","4834480604","20","Air","DHL Express Singapore","BOKSBURG","1459","South Africa","2023-01-20","-","2023-01-30","10","Yes","-","-","2023-01-30"
"NA - NA","Z108658",2,"Z108658","8MY3436","20","Air","DGF Singapore","CLARKS SUMMIT PA","18411","United States","2023-01-20","-","2023-02-20","31","Yes","-","2023-01-28","2023-02-20"
"NA - NA","Z108684",1,"Z108684","2624712840","60","Land","Toll Road","SOMERSET TAS","7322","Australia","2023-01-20","-","2023-02-01","12","Yes","-","-","2023-02-01"
"NA - NA","Z108690",3,"Z108690","2624712888","60","Land","Toll Road","CLONCURRY QLD","4824","Australia","2023-01-20","-","2023-01-27","7","Yes","-","-","2023-01-27"
"NA - NA","Z108695",1,"Z108695","2624712871","60","Land","Toll Road","BROKEN HILL NSW","288 0","Australia","2023-01-20","-","2023-01-27","7","Yes","-","-","2023-01-27"
"NA - NA","Z108707",1,"Z108707","6313565662","12","Sea","Sandvik CSRT","YOKOHAMA","230-0054","Japan","2023-01-21","2023-03-23","2023-03-29","67","Yes","No","2023-03-29","2023-03-29"
"NA - NA","Z108707",1,"Z108707","6313565662","12","Sea","Sandvik CSRT","YOKOHAMA","230-0054","Japan","2023-01-21","2023-03-23","2023-03-29","67","Yes","No","2023-03-29","2023-03-29"
"NA - NA","Z108716",1,"Z108716","4523709805","20","Air","DHL Express Singapore","OUAGADOUGOU","2000","Burkina Faso","2023-01-20","2023-01-25","2023-01-30","10","Yes","No","-","2023-01-30"
"NA - NA","Z108722",2,"Z108722","6313675347","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-23","2023-04-01","2023-04-03","70","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z108722",2,"Z108722","6313675347","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-01-23","2023-04-01","2023-04-03","70","Yes","No","2023-04-03","2023-04-03"
"NA - NA","Z108724",7,"Z108724","6673206378","20","Sea","DGF Singapore","YOKOHAMA","230-0054","Japan","2023-01-20","2023-02-25","2023-02-16","27","Yes","Yes","2023-02-12","2023-02-16"
"NA - NA","Z108726",1,"Z108726","6673193014","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-01-20","2023-01-24","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z108726",1,"Z108726","6673193014","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-01-20","2023-01-24","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z108730",5,"Z108730","6673189509","20","Sea","DGF Singapore","KENWICK WA","6107","Australia","2023-01-20","2023-02-23","2023-02-17","28","Yes","Yes","2023-02-12","2023-02-17"
"NA - NA","Z108733",2,"Z108733","6313675347","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-23","2023-04-11","2023-03-27","63","Yes","No","2023-03-27","2023-03-27"
"NA - NA","Z108733",2,"Z108733","6313675347","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-23","2023-04-11","2023-03-27","63","Yes","No","2023-03-27","2023-03-27"
"NA - NA","Z108743",18,"Z108743","6673189517","20","Sea","DGF Singapore","HEATHERBRAE NSW","2324","Australia","2023-01-20","2023-03-18","2023-02-21","32","Yes","Yes","2023-02-16","2023-02-21"
"NA - NA","Z108756",1,"Z108756","6673193014","12","Land","Sandvik CSRT","POLKOWICE","59-100","PoLand","2023-01-20","2023-01-27","2023-01-27","7","Yes","Yes","2023-01-27","2023-01-27"
"NA - NA","Z108756",1,"Z108756","6673193014","12","Land","Sandvik CSRT","POLKOWICE","59-100","Poland","2023-01-20","2023-01-27","2023-01-27","7","Yes","Yes","2023-01-27","2023-01-27"
"NA - NA","Z108785",1,"Z108785","6673195076","23","Land","Sandvik CSRT","SØGNE","4642","Norway","2023-01-20","2023-01-25","2023-01-23","1","Yes","No","2023-01-23","2023-01-23"
"NA - NA","Z108785",1,"Z108785","6673195076","23","Land","Sandvik CSRT","SØGNE","4642","Norway","2023-01-20","2023-01-25","2023-01-23","1","Yes","No","2023-01-23","2023-01-23"
"NA - NA","Z108787",1,"Z108787","6313675347","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-23","2023-04-11","2023-03-27","63","Yes","No","2023-03-27","2023-03-27"
"NA - NA","Z108787",1,"Z108787","6313675347","12","Sea","Sandvik CSRT","KENWICK WA","6107","Australia","2023-01-23","2023-04-11","2023-03-27","63","Yes","No","2023-03-27","2023-03-27"
"NA - NA","Z108806",8,"Z108806","2624712901","60","Land","Toll Road","MOUNT ISA QLD","4825","Australia","2023-01-20","-","2023-01-27","7","Yes","-","-","2023-01-27"
"NA - NA","Z108950",1,"Z108950","6673194616","12","Air","Sandvik CSRT","DARIBA","313 211","India","2023-01-20","2023-01-29","2023-01-27","7","Yes","No","2023-01-27","2023-01-27"
"NA - NA","Z108950",1,"Z108950","6673194616","12","Air","Sandvik CSRT","DARIBA","313 211","India","2023-01-20","2023-01-29","2023-01-27","7","Yes","No","2023-01-27","2023-01-27"
"NA - NA","Z109056",41,"Z109056","6673210941","20","Sea","DGF Singapore","VENLO","5928LT","NetherLands","2023-01-20","2023-03-22","2023-02-28","39","Yes","Yes","2023-02-21","2023-02-28"
"NA - NA","Z109065",1,"Z109065","6673193014","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-01-20","2023-01-24","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z109065",1,"Z109065","6673193014","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-01-20","2023-01-24","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z109084",1,"Z109084","6673193014","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-01-20","2023-01-24","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z109084",1,"Z109084","6673193014","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-01-20","2023-01-24","2023-01-25","5","Yes","No","2023-01-25","2023-01-25"
"NA - NA","Z109131",1,"Z109131","307867938","37","Land","TNT NetherLands","ANO LIOSIA","13341","Greece","2023-01-20","2023-01-26","2023-01-27","7","Yes","No","-","2023-01-27"
"NA - NA","Z109157",1,"Z109157","JAQU2592377331STK","C4","Land","SuperGroup","KROONDAL","1462","South Africa","2023-01-20","2023-01-24","2023-01-23","3","Yes","Yes","-","2023-01-23"
"NA - NA","Z109160",1,"Z109160","6673194616","12","Air","Sandvik CSRT","TIMIKA","99920","Indonesia","2023-01-20","2023-01-30","2023-02-02","13","Yes","No","2023-02-02","2023-02-02"
"NA - NA","Z109160",1,"Z109160","6673194616","12","Air","Sandvik CSRT","TIMIKA","99920","Indonesia","2023-01-20","2023-01-30","2023-02-02","13","Yes","No","2023-02-02","2023-02-02"
"NA - NA","Z109175",1,"Z109175","Y220617","C4","Air","DGF South Africa","SANDVIKEN","811 81","Sweden","2023-01-23","2023-01-31","2023-01-31","8","Yes","Yes","2023-01-29","2023-01-31"
"NA - NA","Z109181",1,"Z109181","JKCM0012377765STK","C4","Land","SuperGroup","GABORONE","00000","Botswana","2023-01-24","2023-01-27","2023-01-26","2","Yes","Yes","-","2023-01-26"
